"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030055","cell-substrate junction","75/1868","399/14467",0.18796992481203,1.45576065431244,3.55468994989373,0.000457509084803995,0.00866859318575991,0.00866859318575991,"MCAM/ARHGAP22/FHL3/PTK7/CTTN/RPL7/ARPC1B/SRC/ACTN2/ITGA2/PABPC1/HMGA1/HSPA1B/FERMT1/KIF23/RPL27/ARPC5/MAPRE1/RPLP2/THY1/FZD2/NCSTN/NOX4/MARCKS/LAMA3/MMP14/PPIB/RPL38/FBLIM1/RPS18/SHC1/RPLP1/RPS5/ZYX/NPM1/RPS19/RPS10/EPPK1/ITGA6/PLAU/PPIA/TES/LIMK1/HSPA1A/ICAM1/MPZL1/ARHGEF2/RPL30/RPS16/ADAM9/FLOT1/FLNA/CIB2/PIK3R2/FAP/RPS11/RPLP0/RPL23/GNA12/FLNC/CSPG4/ENAH/CDH13/CFL1/YWHAZ/MAP4K4/BSG/RPS7/PDLIM7/ITGA11/PARVB/HSPB1/RPS8/RPS3/RPL8",75
"GO:0044391","ribosomal subunit","38/1868","171/14467",0.222222222222222,1.72103259576493,3.65208025076563,0.000494682107894547,0.0091325927611301,0.0091325927611301,"RPL36A/RPL39L/MRPL9/RPL7/RPL28/RPSA2/RPS21/RPL27/DAP3/RPLP2/RPL17/RPL23A/RPL39/RPL38/RPS18/RPLP1/RPS5/NPM1/RPS19/RPS10/MRPS12/RPL27A/RPL30/MRPS21/MRPL13/RPS16/RPS11/RPLP0/MRPL21/RPL23/RPS27/RPSA/RPS12/MRPL24/RPS7/RPS8/RPS3/RPL8",38
"GO:0005876","spindle microtubule","22/1868","82/14467",0.268292682926829,2.07783203635034,3.76875329690793,0.000539903476066906,0.00971826256920431,0.00971826256920431,"ZWILCH/MAP1S/SKA3/KIF18A/KIF4A/MAPRE1/CDK1/FAM110A/SKA1/HAUS5/TUBG1/KIF11/HAUS1/PSRC1/CENPE/KIF18B/PRC1/KNTC1/BIRC5/AURKB/AURKA/PLK1",22
"GO:0045171","intercellular bridge","13/1868","38/14467",0.342105263157895,2.64948439084864,3.92027488332361,0.000624852524158778,0.0109730199364468,0.0109730199364468,"TUBB3/KIF18A/UNC119/TUBB2A/TUBB4B/CEP55/TPX2/CD34/TUBB4A/TUBB/CDC7/TUBB2B/BIRC5",13
"GO:0045111","intermediate filament cytoskeleton","20/1868","73/14467",0.273972602739726,2.12182100847731,3.69989055939954,0.00071053273253744,0.0121805611292133,0.0121805611292133,"S100A8/SESTD1/RAD51/LMNB2/RTN2/BFSP1/LMNA/EVPL/S100A9/KRT23/MNS1/EPPK1/SLC1A4/FBF1/NARF/NEFH/KRT10/SACK1H/LMNB1/NES",20
"GO:0022625","cytosolic large ribosomal subunit","16/1868","53/14467",0.30188679245283,2.33800654519009,3.75749613202401,0.000754393172722141,0.0126316996362777,0.0126316996362777,"RPL36A/RPL39L/RPL7/RPL28/RPL27/RPLP2/RPL17/RPL23A/RPL39/RPL38/RPLP1/RPL27A/RPL30/RPLP0/RPL23/RPL8",16
"GO:0005871","kinesin complex","14/1868","44/14467",0.318181818181818,2.46420576211797,3.74537473408415,0.00089333128633649,0.0146181483218698,0.0146181483218698,"KIF14/KIF21B/KIF18A/KIF23/KIF15/KIFC1/KIF11/KLC2/KLC3/KIF7/KIF18B/NDE1/KIF2C/KIF20A",14
"GO:0005925","focal adhesion","72/1868","389/14467",0.185089974293059,1.43345645508441,3.3369094626133,0.000918370747922719,0.0146939319667635,0.0146939319667635,"MCAM/ARHGAP22/FHL3/PTK7/CTTN/RPL7/ARPC1B/SRC/ACTN2/ITGA2/PABPC1/HMGA1/HSPA1B/FERMT1/KIF23/RPL27/ARPC5/MAPRE1/RPLP2/THY1/FZD2/NCSTN/NOX4/MARCKS/MMP14/PPIB/RPL38/FBLIM1/RPS18/SHC1/RPLP1/RPS5/ZYX/NPM1/RPS19/RPS10/ITGA6/PLAU/PPIA/TES/LIMK1/HSPA1A/ICAM1/MPZL1/ARHGEF2/RPL30/RPS16/ADAM9/FLOT1/FLNA/PIK3R2/FAP/RPS11/RPLP0/RPL23/GNA12/FLNC/CSPG4/ENAH/CDH13/CFL1/YWHAZ/MAP4K4/BSG/RPS7/PDLIM7/ITGA11/PARVB/HSPB1/RPS8/RPS3/RPL8",72
"GO:0035578","azurophil granule lumen","20/1868","75/14467",0.266666666666667,2.06523911491792,3.56132648890973,0.0010297453613838,0.0161177534825291,0.0161177534825291,"LYZ/GM2A/VAT1/TUBB4B/IMPDH1/GRN/ANXA2/FABP5/ACLY/NPC2/PYGB/TUBB/GLA/CTSC/PADI2/PYCARD/FTL/PTGES2/DSN1/CTSA",20
"GO:0140151","solid phase of interstitial matrix","16/1868","56/14467",0.285714285714286,2.21275619455491,3.50118520327447,0.00145207635257854,0.0221528262103114,0.0221528262103114,"VCAN/EMILIN2/COL1A2/FBN3/COL3A1/COL21A1/COL5A2/LOX/COL9A2/COL8A1/COL6A3/COL5A1/MFAP2/THBS4/FBLN1/COL1A1",16
