"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","genename","ensmbl"
"140710",527.992252637675,1.71627782031828,0.143505714832898,1.00981617968005e-33,4.08463971886442e-32,"microtubule crosslinking factor 2","ENSG00000149639"
"6281",1647.84725862957,1.89217191751558,0.158425392350319,1.06020021416116e-33,4.26963086246833e-32,"S100 calcium binding protein A10","ENSG00000197747"
"83695",183.395980267676,1.30026036149408,0.108748975786562,1.34011064001567e-33,5.38507479064502e-32,"RAD9-HUS1-RAD1 interacting nuclear orphan 1","ENSG00000171792"
"51726",1700.05067003301,1.34940817991327,0.11326743336273,1.6040200199399e-33,6.41747791855693e-32,"DnaJ heat shock protein family (Hsp40) member B11","ENSG00000090520"
"102723465",64.9707794408552,2.24670583906707,0.189119825651988,1.62221736285817e-33,6.47617383728859e-32,"ELF3 antisense RNA 1",NA
"6819",442.973890208603,3.68834128718607,0.311967966728366,1.77553656001911e-33,7.07287492151648e-32,"sulfotransferase family 1C member 2","ENSG00000198203"
"107985034",179.531618059812,1.6888290909248,0.142213632878523,2.42724550471541e-33,9.64803819233632e-32,"uncharacterized LOC107985034",NA
"3654",1695.05054922266,1.9248649479613,0.162158341591537,2.44158359054747e-33,9.68406934272436e-32,"interleukin 1 receptor associated kinase 1","ENSG00000184216"
"54058",244.534111807957,1.97059745031603,0.166558539380265,2.84027134577372e-33,1.11928633033881e-31,"chromosome 21 open reading frame 58","ENSG00000160298"
"51537",332.036726116204,1.89782335440258,0.160086047682894,2.83681308787712e-33,1.11928633033881e-31,"mitochondrial fission process 1","ENSG00000242114"
"5111",891.745792939221,1.40316545028223,0.117858656224422,2.97123587475267e-33,1.16589264111021e-31,"proliferating cell nuclear antigen","ENSG00000132646"
"64834",857.63006699181,1.09476639179718,0.0919724803907333,3.12992323800037e-33,1.22554179835051e-31,"ELOVL fatty acid elongase 1","ENSG00000066322"
"1201",1080.68863775374,1.40975606148216,0.118265883427695,3.13923171605601e-33,1.22657130284367e-31,"CLN3 lysosomal/endosomal transmembrane protein, battenin","ENSG00000188603"
"65005",769.820634074282,1.2509122143759,0.105323665261171,3.84015601860045e-33,1.49725318737959e-31,"mitochondrial ribosomal protein L9","ENSG00000143436"
"83483",825.647248344313,2.28692387997152,0.193630581659085,4.10539505613684e-33,1.5939001017103e-31,"plasmalemma vesicle associated protein","ENSG00000130300"
"22934",205.693701127987,1.07639640158494,0.0907350556047404,5.47316437963067e-33,2.11153761906592e-31,"ribose 5-phosphate isomerase A","ENSG00000153574"
"4000",4868.03087845342,1.67361633649413,0.141547020907774,5.98103442031477e-33,2.29781832834018e-31,"lamin A/C","ENSG00000160789"
"7165",1463.08269440881,1.16132677912465,0.0979751098629573,6.74605181920055e-33,2.58631514838829e-31,"TPD52 like 2","ENSG00000101150"
"11266",257.46574409771,1.06840176526412,0.0901777292914975,6.82529180872882e-33,2.61124289115617e-31,"dual specificity phosphatase 12","ENSG00000081721"
"91442",34.7659265382688,1.54500505431757,0.130878791868445,8.61490023007602e-33,3.28906502754919e-31,"FA core complex associated protein 24","ENSG00000131944"
"84798",845.910273566052,1.976535585641,0.168167168980001,8.75493198204938e-33,3.33559275764221e-31,"multidrug resistance-related protein","ENSG00000293495"
"8317",166.548376428713,1.90849195355653,0.162518958371657,8.95526191375434e-33,3.40485361872018e-31,"cell division cycle 7","ENSG00000097046"
"5692",4205.21560414769,1.20199761435849,0.101010213974953,8.99673980158342e-33,3.41355639909665e-31,"proteasome 20S subunit beta 4","ENSG00000159377"
"79924",174.215294762149,2.75699857972686,0.235577016170472,1.04508767315496e-32,3.95711134635415e-31,"adrenomedullin 2","ENSG00000128165"
"63979",259.85011956639,1.31970813209138,0.112058348701404,1.11975328651411e-32,4.22241259826387e-31,"fidgetin like 1","ENSG00000132436"
"84915",203.100286798222,2.11844014896373,0.180768342761136,1.14505845517777e-32,4.30898636698453e-31,"family with sequence similarity 222 member A","ENSG00000139438"
"101927267",18.7358121878767,3.0075637881347,0.256909487298324,1.3720383749336e-32,5.15257928778744e-31,"TROAP and PRPH antisense RNA 1","ENSG00000258334"
"5478",12525.2890595539,1.08101212080177,0.0914174965318658,1.83857622619298e-32,6.8625231337008e-31,"peptidylprolyl isomerase A","ENSG00000196262"
"374393",143.368143381037,2.92613240270628,0.251293310246734,1.86140965923134e-32,6.9336565886662e-31,"FAM111 trypsin like peptidase B","ENSG00000189057"
"4201",1076.22029482946,1.12523027334113,0.09569851149238,2.03095775060276e-32,7.54990043159295e-31,"male-enhanced antigen 1","ENSG00000124733"
"56893",1170.80603821923,1.24872485805013,0.106771114407683,3.0408515563523e-32,1.11684395961707e-30,"ubiquilin 4","ENSG00000160803"
"705",262.848684575436,1.45401396307946,0.124513205010361,3.16973627538505e-32,1.15954256894763e-30,"bystin like","ENSG00000112578"
"1728",1610.07681784584,4.77693480959478,0.412740182303793,3.44807296385965e-32,1.25885510752124e-30,"NAD(P)H quinone dehydrogenase 1","ENSG00000181019"
"58528",467.836429893487,1.96098708363345,0.168748494952111,3.6943861265592e-32,1.34610529420899e-30,"Ras related GTP binding D","ENSG00000025039"
"151648",61.8893818741032,1.91125291921461,0.165006995690503,4.06236474540382e-32,1.47725279573457e-30,"shugoshin 1","ENSG00000129810"
"771",229.182356039165,4.37208228659501,0.37841436141773,4.32088309700964e-32,1.56198222821821e-30,"carbonic anhydrase 12","ENSG00000074410"
"4796",543.053885469644,2.04287289641406,0.17622689532772,5.28314886528944e-32,1.90608537843173e-30,"tonsoku like, DNA repair protein","ENSG00000160949"
"23101",51.5246198201804,2.42568481917637,0.20941695973641,5.52984378148301e-32,1.99117747457165e-30,"MCF.2 cell line derived transforming sequence-like 2","ENSG00000053524"
"3070",268.078588731072,2.12815603906229,0.18397927192607,5.8664845634366e-32,2.10004137471637e-30,"helicase, lymphoid specific","ENSG00000119969"
"541471",253.131237467586,2.26366597492375,0.195886998895362,6.34235230573893e-32,2.26597194051731e-30,"MIR4435-2 host gene","ENSG00000172965"
"10382",119.835001472435,3.96772299720467,0.344235960993817,6.82075023734735e-32,2.4321603370611e-30,"tubulin beta 4A class IVa","ENSG00000104833"
"2171",312.915663453106,3.56328868898616,0.244966032570816,6.992260662477e-32,2.48848594584743e-30,"fatty acid binding protein 5","ENSG00000164687"
"65062",175.038676716107,1.29866552537022,0.11161937954072,7.01895991380858e-32,2.49315628350446e-30,"transmembrane protein 237","ENSG00000155755"
"126382",345.702786406114,1.73928677757682,0.150289064428485,8.13094109932656e-32,2.88255989088867e-30,"nuclear receptor 2C2 associated protein","ENSG00000184162"
"6509",486.210528782372,1.4922884586944,0.128989539927065,9.15499255151291e-32,3.22691522487491e-30,"solute carrier family 1 member 4","ENSG00000115902"
"55656",749.803178762233,1.27519216917718,0.109729064158941,1.15118327433377e-31,4.04212804012722e-30,"integrator complex subunit 8","ENSG00000164941"
"27173",2066.02930826818,1.65082356899253,0.142736037683228,1.1840738703164e-31,4.14968178520809e-30,"solute carrier family 39 member 1","ENSG00000143570"
"6364",409.439630120202,3.97467059858626,0.346663831459173,1.30873509099779e-31,4.56912760666986e-30,"C-C motif chemokine ligand 20","ENSG00000115009"
"144097",210.658419385067,1.67708918935766,0.145374752341023,1.40951037422392e-31,4.88382047400908e-30,"spindlin interactor and repressor of chromatin binding","ENSG00000168005"
"25902",285.557655908463,1.84752630146892,0.160455452537541,1.46313901275548e-31,5.05057985530859e-30,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like","ENSG00000120254"
"5315",3279.36191144469,2.85063932575802,0.248683989044856,1.65791371980529e-31,5.69082757953354e-30,"pyruvate kinase M1/2","ENSG00000067225"
"5476",4068.45339208039,1.39143704173574,0.120221514593681,1.90179903000859e-31,6.51579055729063e-30,"cathepsin A","ENSG00000064601"
"9019",1032.09934419082,1.66846804729703,0.144810359278267,1.9762960212658e-31,6.75841715726727e-30,"myelin protein zero like 1","ENSG00000197965"
"7170",3809.90849123159,1.15456836526077,0.0995585659354713,2.01075034104234e-31,6.86346082953562e-30,"tropomyosin 3","ENSG00000143549"
"10951",546.074162299283,1.25395220391783,0.108416798888777,2.06434890650164e-31,7.03334013339446e-30,"chromobox 1","ENSG00000108468"
"219790",45.1749738102544,2.85920375198382,0.249663113408929,2.09084896001495e-31,7.11043524105825e-30,"rhotekin 2","ENSG00000182010"
"84440",771.460270959721,1.7341397473117,0.150860786776434,2.14338947954785e-31,7.27563852170364e-30,"RAB11 family interacting protein 4","ENSG00000131242"
"23623",628.920129127767,1.35429726163136,0.117556251868637,2.3517234323816e-31,7.93879579269406e-30,"RUN and SH3 domain containing 1","ENSG00000160753"
"6632",530.269051601187,1.76043547657063,0.153608461780639,2.45830600491351e-31,8.2681925776981e-30,"small nuclear ribonucleoprotein D1 polypeptide","ENSG00000167088"
"9829",68.3484590556669,2.74511102853688,0.239061662797327,2.67050328397201e-31,8.96547025719597e-30,"DnaJ heat shock protein family (Hsp40) member C6","ENSG00000116675"
"10652",824.24721941299,1.15310610259452,0.100205114579996,4.01361513095587e-31,1.34010960481588e-29,"YKT6 vesicular SNARE protein","ENSG00000106636"
"10626",496.067361421407,2.59736710031186,0.22799679485412,4.12863083724857e-31,1.37351769375422e-29,"tripartite motif containing 16","ENSG00000221926"
"2189",324.405453941308,1.36758043258961,0.119552889006901,5.00506899620567e-31,1.65609165849227e-29,"FA complementation group G","ENSG00000221829"
"6635",935.445995974097,1.7005875865439,0.148726803275394,5.02555999588894e-31,1.65988100295871e-29,"small nuclear ribonucleoprotein polypeptide E","ENSG00000182004"
"1019",913.293356236383,1.32558937922713,0.115586589203278,5.04330030204401e-31,1.6627498518265e-29,"cyclin dependent kinase 4","ENSG00000135446"
"8914",920.643736363477,1.16856773496238,0.101820294068691,5.05568148677257e-31,1.66384471009125e-29,"timeless circadian regulator","ENSG00000111602"
"127703",168.855132742019,1.37880645297982,0.120309535179005,5.1309960910523e-31,1.68561023642369e-29,"chromosome 1 open reading frame 216","ENSG00000142686"
"5496",1388.7473655951,1.09686829500145,0.0955491482469746,5.86609821538906e-31,1.92366120763223e-29,"protein phosphatase, Mg2+/Mn2+ dependent 1G","ENSG00000115241"
"84792",192.901299328839,1.06625481847039,0.0930346551297404,6.80397921311444e-31,2.2232789015949e-29,"family with sequence similarity 220 member A","ENSG00000178397"
"199953",213.593662283121,1.33096382693176,0.116765577369728,9.34583267343389e-31,3.04843465745897e-29,"transmembrane protein 201","ENSG00000188807"
"5889",195.87118552604,1.08231177561645,0.0947702904042016,1.07308859815507e-30,3.48166060362539e-29,"RAD51 paralog C","ENSG00000108384"
"3547",133.815615959081,4.41255210583955,0.390993306656085,1.11528105712216e-30,3.60581361496326e-29,"immunoglobulin superfamily member 1","ENSG00000147255"
"284417",209.499104181863,2.7216213972701,0.240988351540683,1.12429947795057e-30,3.62858270880217e-29,"transmembrane protein 150B","ENSG00000180061"
"3015",1433.13283214405,1.88927363691333,0.166562073498479,1.19498437159082e-30,3.84994614033224e-29,"H2A.Z variant histone 1","ENSG00000164032"
"114804",274.629444277116,2.48245861158814,0.219703674702529,1.28270022093e-30,4.12530768076331e-29,"ring finger protein 157","ENSG00000141576"
"4640",93.9664294153037,3.78338389180064,0.336367316555135,1.8115102563867e-30,5.79557044395216e-29,"myosin IA","ENSG00000166866"
"25886",151.897029972332,1.59082485016412,0.140866589160105,1.8734594616173e-30,5.98334079185044e-29,"POC1 centriolar protein A","ENSG00000164087"
"51629",2820.4562441137,1.2638593712325,0.110843829564003,1.89504292150592e-30,6.04176531432894e-29,"solute carrier family 25 member 39","ENSG00000013306"
"1944",75.8870850790327,2.55139398195499,0.226649751259933,2.00503208039929e-30,6.38135340111829e-29,"ephrin A3","ENSG00000143590"
"140809",1442.55313249916,2.53240094050798,0.224674464961591,2.02482835171252e-30,6.43320897073508e-29,"sulfiredoxin 1","ENSG00000271303"
"26586",234.198929262096,1.71749711610729,0.152255572593798,2.22897451342719e-30,7.06958341357113e-29,"cytoskeleton associated protein 2","ENSG00000136108"
"6300",229.87832181707,2.43144586982284,0.216487167021722,2.62564745524492e-30,8.28340612893566e-29,"mitogen-activated protein kinase 12","ENSG00000188130"
"5834",1005.02701454793,1.68651365422783,0.149512888491419,3.03100576644848e-30,9.4985306988157e-29,"glycogen phosphorylase B","ENSG00000100994"
"10228",426.203563723904,1.19753485887443,0.105862821286795,3.06628290133142e-30,9.59271195912269e-29,"syntaxin 6","ENSG00000135823"
"80308",879.157787403261,1.36675490716635,0.120851956349192,3.23028650924431e-30,1.0088602288395e-28,"flavin adenine dinucleotide synthetase 1","ENSG00000160688"
"84319",211.23683246837,1.15439747149972,0.102228657947315,4.03691422488605e-30,1.25650665806453e-28,"cms1 ribosomal small subunit homolog","ENSG00000184220"
"9557",1652.19826187461,1.21902097764879,0.107369506030548,4.27466029359973e-30,1.32825484994358e-28,"chromodomain helicase DNA binding protein 1 like","ENSG00000131778"
"79017",578.681711608538,1.07800816120772,0.0953931971446946,4.48696497663119e-30,1.39186866268336e-28,"gamma-glutamylcyclotransferase","ENSG00000006625"
"7784",57.7995946870143,1.79105809579012,0.160054305363219,4.88937603881514e-30,1.51413999286343e-28,"zona pellucida glycoprotein 3","ENSG00000188372"
"10528",1794.62333159954,1.46209917586363,0.129734673038487,4.94969110334015e-30,1.52766600708804e-28,"NOP56 ribonucleoprotein","ENSG00000101361"
"643911",51.29261342697,3.01190870868372,0.269668789162871,5.16814668476385e-30,1.58974615944729e-28,"colorectal neoplasia differentially expressed","ENSG00000245694"
"11270",250.054593196431,1.66731277769749,0.14872235789465,5.20997237890416e-30,1.59993198605679e-28,"nurim","ENSG00000137404"
"116238",242.289878543114,1.54506604295862,0.137590322189747,5.25819434215757e-30,1.61204475625011e-28,"TLC domain containing 1","ENSG00000160606"
"1945",170.769974408345,1.71489047002333,0.152965122458736,5.44545924427339e-30,1.66667355936394e-28,"ephrin A4","ENSG00000243364"
"8974",464.736270034015,1.75236388697031,0.156292523427175,5.79866608408753e-30,1.77182535720771e-28,"prolyl 4-hydroxylase subunit alpha 2","ENSG00000072682"
"441282",419.505356068209,5.2166255594739,0.469491072174877,6.23371821317695e-30,1.90159470542826e-28,"aldo-keto reductase family 1 member B15","ENSG00000227471"
"10813",293.565590078907,1.00893410335782,0.0895232837048558,6.35681548071524e-30,1.9359296764155e-28,"UTP14A small subunit processome component","ENSG00000156697"
"90324",427.007124589574,1.06136441840506,0.094263347494393,6.63365775737293e-30,2.01689554729133e-28,"coiled-coil domain containing 97","ENSG00000142039"
"79885",296.457714269603,1.9633981113119,0.175631867745079,6.79867528295508e-30,2.06159656614272e-28,"histone deacetylase 11","ENSG00000163517"
"221527",88.2243179865768,1.51712608241449,0.135444658815139,7.11874966912572e-30,2.1536856494864e-28,"zinc finger and BTB domain containing 12","ENSG00000204366"
"29097",635.155705963681,1.22715503448857,0.109180372583927,1.01267608533134e-29,3.04366344206624e-28,"cornichon family member 4","ENSG00000143771"
"822",481.211072775072,3.75305035582078,0.259350586118334,1.01718038799375e-29,3.05220598776426e-28,"capping actin protein, gelsolin like","ENSG00000042493"
"1786",1016.63700361233,1.23127669407325,0.110026497862232,1.03895983021583e-29,3.1124728094753e-28,"DNA methyltransferase 1","ENSG00000130816"
"53905",136.359250008708,2.56712405335346,0.231227463978922,1.15807778678778e-29,3.45803910188142e-28,"dual oxidase 1","ENSG00000137857"
"3607",807.804716823621,1.05699350898945,0.0945217192632213,1.1981582444996e-29,3.57191201331018e-28,"forkhead box K2","ENSG00000141568"
"4830",850.736799037479,1.67200645921552,0.150110761014338,1.40442866604204e-29,4.18005316421331e-28,"NME/NM23 nucleoside diphosphate kinase 1","ENSG00000239672"
"80263",183.612619008975,1.86580292948599,0.167998854557511,1.406849764893e-29,4.18048367030663e-28,"tripartite motif containing 45","ENSG00000134253"
"23236",205.877082579673,2.11932008002983,0.19094560926468,1.4198134422223e-29,4.21218966930054e-28,"phospholipase C beta 1","ENSG00000182621"
"9816",147.178675347226,1.34321448840943,0.120497986025804,1.57930324006189e-29,4.67026162648896e-28,"URB2 ribosome biogenesis homolog","ENSG00000135763"
"105371260",171.492349886482,1.43026022305717,0.128321536360431,1.72051813371574e-29,5.07967765394789e-28,"LIX1L antisense RNA 1","ENSG00000234222"
"221662",91.0208654438467,3.46180558131866,0.313376816271648,1.74730342926121e-29,5.15047835874043e-28,"RNA binding motif protein 24","ENSG00000112183"
"256714",90.1387875515977,3.92005198713211,0.35580902668798,2.0430371667329e-29,6.01255361055818e-28,"MAP7 domain containing 2","ENSG00000184368"
"10926",165.034666147414,1.46714670807181,0.132191661935967,2.05190511351792e-29,6.02898968074291e-28,"DBF4-CDC7 kinase regulatory subunit","ENSG00000006634"
"10189",593.583439086045,1.70087647004168,0.153686368893442,2.43736889331302e-29,7.13873083840516e-28,"Aly/REF export factor","ENSG00000183684"
"7515",474.958330011797,1.0504562858113,0.0944146885788203,2.49771252679869e-29,7.30382051626292e-28,"X-ray repair cross complementing 1","ENSG00000073050"
"84306",105.905002979199,1.41098008492444,0.127042277430505,2.54426767065455e-29,7.42812901492849e-28,"programmed cell death 2 like","ENSG00000126249"
"388753",386.574170626911,1.27529268253479,0.114830683380742,2.58339294410694e-29,7.5303854008857e-28,"cytochrome c oxidase assembly factor 6","ENSG00000168275"
"105374985",51.408873032523,3.10038884085651,0.281995230331774,2.95049092167163e-29,8.58681700246875e-28,NA,NA
"100500832",36.6507018838859,2.13804029006421,0.194080371467265,3.13540340315376e-29,9.0961371398919e-28,"microRNA 3658","ENSG00000283936"
"51659",112.88988543479,2.17774109877112,0.198166431887343,4.07585902393924e-29,1.17318299554264e-27,"GINS complex subunit 2","ENSG00000131153"
"124583",641.034603445053,1.17801831728351,0.105962422379702,4.10734962824923e-29,1.18039700427494e-27,"calcium activated nucleotidase 1","ENSG00000171302"
"1062",120.32507680206,2.8340485880205,0.259543815819777,4.3065086455613e-29,1.23569882448575e-27,"centromere protein E","ENSG00000138778"
"50854",1022.87645822444,1.51875737784457,0.137513699780354,4.48660446097863e-29,1.28336455329301e-27,"small nucleolar RNA host gene 32","ENSG00000204387"
"64105",74.9932373048492,2.04142149917598,0.18620859071262,5.09323952564517e-29,1.45462287167882e-27,"centromere protein K","ENSG00000123219"
"80146",452.76259451495,1.28799945689897,0.116483929357966,6.59106958809297e-29,1.87365947237986e-27,"UDP-glucuronate decarboxylase 1","ENSG00000115652"
"57016",6411.4933477589,4.54436063309279,0.416948769508467,6.7061858221839e-29,1.90343734835526e-27,"aldo-keto reductase family 1 member B10","ENSG00000198074"
"9179",413.813156021271,1.16252115869694,0.105309680394892,6.75998542595175e-29,1.91574648707065e-27,"adaptor related protein complex 4 subunit mu 1","ENSG00000221838"
"84262",394.54555954295,1.55886771890476,0.142062278185574,7.53188737974183e-29,2.12140459879722e-27,"proteasome assembly chaperone 3","ENSG00000157778"
"5422",183.755177517845,1.29259395533686,0.117599354969922,1.02151608529294e-28,2.86041845291374e-27,"DNA polymerase alpha 1, catalytic subunit","ENSG00000101868"
"80150",197.195867900169,2.38347309630789,0.218677838244137,1.11391408752019e-28,3.11353398831367e-27,"asparaginase and isoaspartyl peptidase 1","ENSG00000162174"
"22913",1839.83328752612,1.25480530814837,0.114346421973037,1.12354235924975e-28,3.13091530884102e-27,"RALY heterogeneous nuclear ribonucleoprotein","ENSG00000125970"
"158",860.86852369848,1.10322268990659,0.099979311316985,1.22097527524613e-28,3.39727120524545e-27,"adenylosuccinate lyase","ENSG00000239900"
"1736",734.418744985827,1.12400989201419,0.102135875805704,1.32757402216981e-28,3.68271440228496e-27,"dyskerin pseudouridine synthase 1","ENSG00000130826"
"3915",2359.67255032945,1.85627925279645,0.170046495556402,1.36470641419938e-28,3.77431755878876e-27,"laminin subunit gamma 1","ENSG00000135862"
"2617",1351.72645550647,1.31398375465243,0.120149406599941,1.50251503438632e-28,4.14920091601059e-27,"glycyl-tRNA synthetase 1","ENSG00000106105"
"537",2005.1800313872,1.18215685541149,0.107549960010135,1.50507646931045e-28,4.15003367603859e-27,"ATPase H+ transporting accessory protein 1","ENSG00000071553"
"11190",837.100197511381,1.19532638319288,0.109026817064797,1.53303865895483e-28,4.21447933129437e-27,"centrosomal protein 250","ENSG00000126001"
"25829",664.039189039377,1.15540499694404,0.105200445159494,1.531738660148e-28,4.21447933129437e-27,"transmembrane protein 184B","ENSG00000198792"
"29901",251.276765918057,1.79270163437602,0.164650730353339,1.63565051910556e-28,4.48314718400815e-27,"SAC3 domain containing 1","ENSG00000168061"
"105371453",229.568057663821,3.88615402415716,0.35899670006307,1.65530125024836e-28,4.53024622348149e-27,"BCAN antisense RNA 1",NA
"11156",502.740265253253,2.90465434434946,0.267787335564077,1.67265011009223e-28,4.57091467585324e-27,"protein tyrosine phosphatase 4A3","ENSG00000184489"
"578",276.335830358558,1.72556804987603,0.158275240315746,1.69641852813185e-28,4.62897917542546e-27,"BCL2 antagonist/killer 1","ENSG00000030110"
"9918",547.000332526173,1.21067362302008,0.110568155149563,2.17834643758632e-28,5.90017020351552e-27,"non-SMC condensin I complex subunit D2","ENSG00000010292"
"55653",41.8664033144015,2.20406611222054,0.202792508400115,2.22866666255462e-28,6.02757505024346e-27,"breast carcinoma amplified sequence 4","ENSG00000124243"
"654364",2413.63869927616,1.46306470821605,0.134117611220723,2.78686984022218e-28,7.52618790380002e-27,"NME1-NME2 readthrough","ENSG00000011052"
"1478",236.54634653994,1.1919546373345,0.109306750327282,2.87141651751362e-28,7.73177315654254e-27,"cleavage stimulation factor subunit 2","ENSG00000101811"
"253714",73.9210258191964,1.66048368308783,0.152976888703947,2.98164410845349e-28,7.99341786972846e-27,"MMS22 like, DNA repair protein","ENSG00000146263"
"135228",215.563342941066,2.86168658231032,0.265378756367468,3.32464634280067e-28,8.89997163836611e-27,"CD109 molecule","ENSG00000156535"
"3992",1335.27061639863,2.53836751006379,0.234932337133063,3.49276476189702e-28,9.33640932859926e-27,"fatty acid desaturase 1","ENSG00000149485"
"25941",594.814110329257,1.18530506061962,0.108571553272453,3.88101246255667e-28,1.03141697340652e-26,"tubulin polyglutamylase complex subunit 2","ENSG00000134779"
"84733",110.674532312304,2.56972551224057,0.23872371262774,4.30422421715036e-28,1.14058836253606e-26,"chromobox 2","ENSG00000173894"
"55586",143.665582431405,2.72186634233403,0.252878875844212,4.3890092397335e-28,1.16137990891161e-26,"myo-inositol oxygenase","ENSG00000100253"
"27101",1094.41984942216,1.37081697971044,0.126616929410838,5.03303455668841e-28,1.32796906033083e-26,"calcyclin binding protein","ENSG00000116161"
"25903",185.138741948585,3.21496525551421,0.299330449768293,5.17533891683524e-28,1.36355701389903e-26,"olfactomedin like 2B","ENSG00000162745"
"29920",1059.90421975556,1.20845380447442,0.111476036734675,5.72625521432352e-28,1.50224215365482e-26,"pyrroline-5-carboxylate reductase 2","ENSG00000143811"
"151176",24.6201974640285,2.88838182642757,0.269034937564885,6.0214567810035e-28,1.57743270080383e-26,"erythroferrone","ENSG00000178752"
"1104",539.483792745212,1.17072453067961,0.107950371271818,6.20931474122425e-28,1.62432843173564e-26,"regulator of chromosome condensation 1","ENSG00000180198"
"51430",638.109473346275,1.3145683115484,0.121819744026714,7.03559579134726e-28,1.83264795903973e-26,"SUN domain containing ossification factor","ENSG00000094975"
"302",4396.98045584981,1.9618455413362,0.182372775166423,7.92145003911038e-28,2.06047462490401e-26,"annexin A2","ENSG00000182718"
"6173",1960.64231388055,1.44456796781838,0.13426954442976,8.93155693150287e-28,2.31993085558867e-26,"ribosomal protein L36a","ENSG00000241343"
"5498",554.436652742394,1.18646207501523,0.109912188448675,9.63394137501753e-28,2.4953131087563e-26,"protoporphyrinogen oxidase","ENSG00000143224"
"26774",73.3855498975556,1.59487243941451,0.148233494664288,9.98091595153967e-28,2.58154282442358e-26,"small nucleolar RNA, C/D box 80",NA
"3655",950.957114545317,1.59307004759676,0.148029717374339,1.04388001464892e-27,2.6923894085692e-26,"integrin subunit alpha 6","ENSG00000091409"
"339230",524.771747424171,1.50555699733362,0.139948288745884,1.11766018577289e-27,2.87460947500467e-26,"coiled-coil domain containing 137","ENSG00000185298"
"6405",321.421586502982,1.32727302401125,0.123406463325471,1.17098507308371e-27,3.00183435241669e-26,"semaphorin 3F","ENSG00000001617"
"6696",10487.000180683,4.7065836482249,0.442867556297005,1.3681398160779e-27,3.4943699002023e-26,"secreted phosphoprotein 1","ENSG00000118785"
"114794",258.907134176472,4.16704093374411,0.392274125433548,1.38358284795611e-27,3.52890491942585e-26,"extracellular leucine rich repeat and fibronectin type III domain containing 2","ENSG00000166897"
"100506930",89.535287140739,2.54892061331013,0.239132276583977,1.42488380906108e-27,3.62920475306486e-26,"long intergenic non-protein coding RNA 665","ENSG00000232677"
"10554",1147.60815980147,1.00660420091802,0.0933573560065972,1.84738962049704e-27,4.67292878661263e-26,"1-acylglycerol-3-phosphate O-acyltransferase 1","ENSG00000204310"
"54868",429.818513588646,1.1643697883533,0.108724063103113,1.85451318484621e-27,4.68449520309709e-26,"solute carrier family 38 member 12","ENSG00000109066"
"8985",1832.68465909982,1.31961714130697,0.122781163386986,1.92597462933197e-27,4.85832391388082e-26,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","ENSG00000106397"
"112770",1789.30147158309,1.54982880411134,0.145248425130995,2.60418506045753e-27,6.53323148227351e-26,"glycosylated lysosomal membrane protein","ENSG00000198715"
"25879",556.735619038982,1.42856820493774,0.13366398391475,2.66544014460729e-27,6.66868430729813e-26,"DDB1 and CUL4 associated factor 13","ENSG00000164934"
"682",4646.98193709468,1.44955346289942,0.136006270988311,2.95684100547827e-27,7.36762933848072e-26,"basigin (Ok blood group)","ENSG00000172270"
"9123",480.140200694103,3.43115745974329,0.324864125146021,3.19644454574884e-27,7.9430998157147e-26,"solute carrier family 16 member 3","ENSG00000141526"
"109729141",15.9785858376456,1.80050627663265,0.169342338694378,3.24922000432232e-27,8.0582136356415e-26,"TDRKH antisense RNA 1","ENSG00000203288"
"51751",16.0598627315768,2.15951239720235,0.203092879595757,3.25154449140185e-27,8.0582136356415e-26,"HIG1 hypoxia inducible domain family member 1B","ENSG00000131097"
"1163",609.278839012795,1.76141983364322,0.166121656822954,4.21339509319261e-27,1.03858775156227e-25,"CDC28 protein kinase regulatory subunit 1B","ENSG00000173207"
"2318",845.878455246075,4.55019036952846,0.432594434533101,4.39552909086005e-27,1.08058227877582e-25,"filamin C","ENSG00000128591"
"142",1946.18859344127,1.40003203712273,0.131916285247739,5.05403101951664e-27,1.23584854384026e-25,"poly(ADP-ribose) polymerase 1","ENSG00000143799"
"55093",192.941775411449,1.31443593693248,0.1237990516386,6.37597096056754e-27,1.55289563288942e-25,"N-terminal glutamine amidase 1","ENSG00000156795"
"8751",1705.63508523792,1.58927901678195,0.150096564197703,6.82690910308721e-27,1.65832485144304e-25,"ADAM metallopeptidase domain 15","ENSG00000143537"
"283431",174.968646970413,1.73574092051415,0.164672265168008,8.12923642140064e-27,1.97206469805286e-25,"growth arrest specific 2 like 3","ENSG00000139354"
"84707",113.201860350641,3.35422459562189,0.320001074799818,8.22574799660805e-27,1.99021918589869e-25,"brain expressed X-linked 2","ENSG00000133134"
"57221",149.9240998011,3.07925113374674,0.293926246423,8.88640818871801e-27,2.14723684181076e-25,"ARFGEF family member 3","ENSG00000112379"
"3326",13440.8592595223,1.44742096934654,0.136475855720365,9.1855254638295e-27,2.21659644701399e-25,"heat shock protein 90 alpha family class B member 1","ENSG00000096384"
"100507554",24.0784436173845,1.54650090485276,0.146617945057844,9.70267249607295e-27,2.33525396746899e-25,"RPL37A divergent transcript","ENSG00000232485"
"22889",1334.03754119347,1.03478712919564,0.0975103799714333,9.87558625230111e-27,2.37376002535677e-25,"KH domain containing 4, pre-mRNA splicing factor","ENSG00000132680"
