"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","genename","ensmbl"
"157273",248.85668749391,-1.51108839331809,0.357370485722185,3.41975669508458e-06,9.3815972435813e-06,"uncharacterized LOC157273","ENSG00000248538"
"105378642",26.9339236911024,-1.48192960004653,0.350296002302354,3.50879770128368e-06,9.60577832235742e-06,"uncharacterized LOC105378642",NA
"5764",88.1854243688456,-1.24236971782672,0.28826560046871,3.56055610253353e-06,9.74021335720627e-06,"pleiotrophin","ENSG00000105894"
"8912",1022.76399918519,-1.35565786795611,0.318787048703745,3.75069171852184e-06,1.02389925254846e-05,"calcium voltage-gated channel subunit alpha1 H","ENSG00000196557"
"151242",87.1844033833847,-1.16972162754246,0.272332655814762,4.15719760170559e-06,1.12866316909701e-05,"protein phosphatase 1 regulatory inhibitor subunit 1C","ENSG00000150722"
"653641",137.075448274241,-1.39341357809539,0.33023259894738,4.22715733905795e-06,1.14663984304963e-05,"golgin A6 family member C","ENSG00000167195"
"5067",121.017317229646,-1.65703131436004,0.40006485469474,4.36035745915975e-06,1.18102661327448e-05,"contactin 3","ENSG00000113805"
"50852",19.6586560966721,-1.21253340726463,0.28370446312793,4.42628513507124e-06,1.19747053948804e-05,"T cell receptor associated transmembrane adaptor 1","ENSG00000163519"
"102723323",72.6070234187293,-1.39479911117061,0.331649046696372,4.47000648035977e-06,1.20840864132676e-05,"uncharacterized LOC102723323","ENSG00000260850"
"110806280",17.4461172649532,-1.04326547223794,0.241501272805133,4.54921327015322e-06,1.22855518372197e-05,"coiled-coil domain containing 194","ENSG00000269720"
"105374118",11.4306220844862,-1.16320722461604,0.272343743242565,4.60978294886601e-06,1.24399785559112e-05,"uncharacterized LOC105374118",NA
"100652883",14.5899494298951,-1.18004493877546,0.277081350023001,4.83097810902874e-06,1.30101308101193e-05,"arachidonate 15-lipoxygenase pseudogene 1",NA
"79645",16.1514816165482,-1.33161154112629,0.317245988986218,4.85602976786678e-06,1.30737620080788e-05,"calaxin","ENSG00000034239"
"26238",218.973091970026,-1.0372808386664,0.242465424306437,5.54573598167371e-06,1.48435935821973e-05,"long intergenic non-protein coding RNA 1558","ENSG00000198221"
"116844",5676.79823162706,-1.00436232469153,0.23513160177984,5.70311551011384e-06,1.52492739120167e-05,"leucine rich alpha-2-glycoprotein 1","ENSG00000171236"
